book_url,autora
https://www.goodreads.com/book/show/26125263-sombras-cuentos-de-extra-a-imaginaci-n,Cecilia Eudave
https://www.goodreads.com/book/show/35301253-microcolapsos,Cecilia Eudave
https://www.goodreads.com/book/show/13425158-para-viajeros-improbables,Cecilia Eudave
https://www.goodreads.com/book/show/28017988-aislados,Cecilia Eudave
https://www.goodreads.com/book/show/13447825-el-enigma-de-la-esfera,Cecilia Eudave
https://www.goodreads.com/book/show/9868750-bestiaria-vida,Cecilia Eudave
https://www.goodreads.com/book/show/26623093-la-imaginaci-n,Cecilia Eudave
https://www.goodreads.com/book/show/13425171-el-abismo,Cecilia Eudave
https://www.goodreads.com/book/show/44285527-bestiaria-vida,Cecilia Eudave
https://www.goodreads.com/book/show/36485553-el-canto-de-la-salamandra,Cecilia Eudave
https://www.goodreads.com/book/show/27917608-r-o-entre-las-piedras-guadalajara-como-espacio-narrativo,Cecilia Eudave
https://www.goodreads.com/book/show/13447831-pesadillas-al-mediod-a,Cecilia Eudave
https://www.goodreads.com/book/show/43173328-vuelo-de-brujas,Cecilia Eudave
https://www.goodreads.com/book/show/36933932-elemental-mi-querido-holmes,Cecilia Eudave
https://www.goodreads.com/book/show/7736819-t-cnicamente-humanos-y-otras-historias-extraviadas,Cecilia Eudave
https://www.goodreads.com/book/show/61413654-las-escritoras-de-urras,Cecilia Eudave
https://www.goodreads.com/book/show/13447838-pap-oso,Cecilia Eudave
https://www.goodreads.com/book/show/41824435-las-musas-perpet-an-lo-ef-mero,Cecilia Eudave
https://www.goodreads.com/book/show/7736821-registro-de-imposibles,Cecilia Eudave
https://www.goodreads.com/book/show/42112702-s-lo-cuento-x,Cecilia Eudave
https://www.goodreads.com/book/show/49189816-lo-sint-tico,Cecilia Eudave
https://www.goodreads.com/book/show/18818023-mexican-speculative-fiction,Cecilia Eudave
https://www.goodreads.com/book/show/20896361-pa-ses-inexistente,Cecilia Eudave
https://www.goodreads.com/book/show/24429820-en-primera-persona,Cecilia Eudave
https://www.goodreads.com/book/show/16240494-el-libro-monero,Cecilia Eudave
https://www.goodreads.com/book/show/22014096-invenciones-enfermas,Cecilia Eudave
https://www.goodreads.com/book/show/56652508-breve-manual-del-libro-fant-stico,Cecilia Eudave
https://www.goodreads.com/book/show/7736818-sobre-lo-fant-stico-mexicano,Cecilia Eudave
https://www.goodreads.com/book/show/41132706-aproximaciones,Cecilia Eudave
https://www.goodreads.com/book/show/60634233-con-la-boca-en-la-mano,Cecilia Eudave
https://www.goodreads.com/book/show/66431823-iberoam-rica-lee-microficciones,Cecilia Eudave
https://www.goodreads.com/book/show/60709177-miradas-a-otros-mundos-lo-prehisp-nico-y-lo-virreinal-desde-la-minificc,Cecilia Eudave
https://www.goodreads.com/book/show/54779294-cartograf-a-ficci-n-verano-2020,Cecilia Eudave
https://www.goodreads.com/book/show/60657689-bobot,Cecilia Eudave
https://www.goodreads.com/book/show/64009143-enigma-de-la-esfera-el,Cecilia Eudave
https://www.goodreads.com/book/show/75860100-vuelo-de-brujas,Cecilia Eudave
https://www.goodreads.com/book/show/101963389-sirenas-de-mercurio-1003-libros-para-cruzar-la-noche,Cecilia Eudave
https://www.goodreads.com/book/show/107964633-las-batallas-desiertas-del-pensamiento-del-68,Cecilia Eudave
https://www.goodreads.com/book/show/13447814-antolog-a-de-seres-de-la-noche,Cecilia Eudave
https://www.goodreads.com/book/show/43783425-revista-plesiosaurio-10-vol-2,Cecilia Eudave
https://www.goodreads.com/book/show/44232229-sal-n-de-anomal-as,Cecilia Eudave
https://www.goodreads.com/book/show/57332671-en-breve-la-novela-corta-en-m-xico,Cecilia Eudave
https://www.goodreads.com/book/show/117626437-universos-breves,Cecilia Eudave
https://www.goodreads.com/book/show/61894094-el-atuendo-de-los-libros,Carla Faesler
https://www.goodreads.com/book/show/56699751-dron,Carla Faesler
https://www.goodreads.com/book/show/23303087-formol,Carla Faesler
https://www.goodreads.com/book/show/49376268-cat-basis-exvoto,Carla Faesler
https://www.goodreads.com/book/show/108310675-texto,Carla Faesler
https://www.goodreads.com/book/show/50969079-no-t-sino-la-piedra,Carla Faesler
https://www.goodreads.com/book/show/9530224-the-wines-of-mexico-roots-shoots-and-fruits,Carla Faesler
https://www.goodreads.com/book/show/56037183-never-odd-or-even-volume-ii,Carla Faesler
https://www.goodreads.com/book/show/107871338-vino-mexicano-raiz-sarmiento-y-frutos-el,Carla Faesler
https://www.goodreads.com/book/show/113852506-lola-lvarez-bravo,Carla Faesler
https://www.goodreads.com/book/show/123611251-the-multimedia-works-of-contemporary-latin-american-women-writers-and-ar,Carla Faesler
https://www.goodreads.com/book/show/42833752-antolog-a-po-tica,Guadalupe Flores Liera
https://www.goodreads.com/book/show/53804638-trilog-a-i-la-hoja,Guadalupe Flores Liera
https://www.goodreads.com/book/show/53804561-trilog-a-iii-la-angelizaci-n,Guadalupe Flores Liera
https://www.goodreads.com/book/show/53804723-trilog-a-ii-el-pozo,Guadalupe Flores Liera
https://www.goodreads.com/book/show/174289.Lo_Sagrado_En_La_Poesi_X301_A_De_Jaime_Sabines,Guadalupe Flores Liera
https://www.goodreads.com/book/show/2797743-coraz-n-de-eva,Liliana Flores
https://www.goodreads.com/book/show/26890765-5-metros-de-cuentos-perversos,Ana García Bergua
https://www.goodreads.com/book/show/7731738-d-a-de-muertos-antolog-a-del-cuento-mexicano,Ana García Bergua
https://www.goodreads.com/book/show/30305260-la-tormenta-hind-y-otras-historias,Ana García Bergua
https://www.goodreads.com/book/show/18110766-la-bomba-de-san-jos,Ana García Bergua
https://www.goodreads.com/book/show/6871026-isla-de-bobos,Ana García Bergua
https://www.goodreads.com/book/show/34946458-fuego-20,Ana García Bergua
https://www.goodreads.com/book/show/59469522-leer-en-los-aviones,Ana García Bergua
https://www.goodreads.com/book/show/28936849-rosas-negras,Ana García Bergua
https://www.goodreads.com/book/show/15092488-yo-es-otr,Ana García Bergua
https://www.goodreads.com/book/show/13342775-s-lo-cuento-ii,Ana García Bergua
https://www.goodreads.com/book/show/11225840-s-lo-cuento-i,Ana García Bergua
https://www.goodreads.com/book/show/18216119-el-limbo-bajo-la-lluvia,Ana García Bergua
https://www.goodreads.com/book/show/57591626-tercera-antolog-a-de-escritoras-mexicanas,Ana García Bergua
https://www.goodreads.com/book/show/8296599-edificio,Ana García Bergua
https://www.goodreads.com/book/show/24939770-p-rpura,Ana García Bergua
https://www.goodreads.com/book/show/18221832-gargoyle-58,Ana García Bergua
https://www.goodreads.com/book/show/74703538-waikik,Ana García Bergua
https://www.goodreads.com/book/show/53436210-historias-para-animales-escondidos,Ana García Bergua
https://www.goodreads.com/book/show/1797223.Cuentos_Sin_Visado,Ana García Bergua
https://www.goodreads.com/book/show/56823767-a-golpe-de-linterna---insumisas-tomo-ii,Ana García Bergua
https://www.goodreads.com/book/show/49948858-ciudad-de-historias,Ana García Bergua
https://www.goodreads.com/book/show/25006925-funci-n-privada,Ana García Bergua
https://www.goodreads.com/book/show/937571.El_Umbral_Travels_and_Adventures,Ana García Bergua
https://www.goodreads.com/book/show/937576.imaginador,Ana García Bergua
https://www.goodreads.com/book/show/17907005-la-confianza-en-los-extra-os,Ana García Bergua
https://www.goodreads.com/book/show/25488371-antolog-a-de-letras-dramaturgia-gui-n-cinematogr-fico-y-lenguas-ind-ge,Ana García Bergua
https://www.goodreads.com/book/show/35554724-la-tormenta-hind,Ana García Bergua
https://www.goodreads.com/book/show/33389813-material-de-lectura-128,Ana García Bergua
https://www.goodreads.com/book/show/4215587-purpura,Ana García Bergua
https://www.goodreads.com/book/show/57548015-rosas-netras,Ana García Bergua
https://www.goodreads.com/book/show/18250109-sal-n-de-horripilancias,Ana García Bergua
https://www.goodreads.com/book/show/33794196-pie-de-p-gina,Ana García Bergua
https://www.goodreads.com/book/show/22712459-zgodbe-iz-mehike,Ana García Bergua
https://www.goodreads.com/book/show/35487732-el-umbral,Ana García Bergua
https://www.goodreads.com/book/show/15639605-postales-desde-el-puerto,Ana García Bergua
https://www.goodreads.com/book/show/25485477-antolog-a-de-letras-dramaturgia-gui-n-cinematogr-fico-y-lenguas-ind-ge,Ana García Bergua
https://www.goodreads.com/book/show/55666074-the-torments-of-aristarco,Ana García Bergua
https://www.goodreads.com/book/show/83089562-la-banda-de-zoe-1---los-dos-mundos-de-zoe,Ana García Bergua
https://www.goodreads.com/book/show/83174417-ba-l-de-cuentos-extra-os,Ana García Bergua
https://www.goodreads.com/book/show/95089879-la-banda-de-zoe-2---elemental-querida-zoe,Ana García Bergua
https://www.goodreads.com/book/show/95338760-sal-n-de-horripilancias,Ana García Bergua
https://www.goodreads.com/book/show/98479479-la-bomba-de-san-jos,Ana García Bergua
https://www.goodreads.com/book/show/100193696-la-confianza-en-los-extranos,Ana García Bergua
https://www.goodreads.com/book/show/104492948-p-rpura,Ana García Bergua
https://www.goodreads.com/book/show/107972983-otra-oportunidad-para-el-senor-balmand,Ana García Bergua
https://www.goodreads.com/book/show/937573.Relatos_a_la_Carta,Ana García Bergua
https://www.goodreads.com/book/show/59811224-5-metros-de-cuentos-perversos,Ana García Bergua
https://www.goodreads.com/book/show/17157822-unstuck-vol-2,Julieta García González
https://www.goodreads.com/book/show/1053425.Vapor,Julieta García González
https://www.goodreads.com/book/show/33824160-espejos-mocos-cucarachas-y-otras-p-cimas-curiosas,Julieta García González
https://www.goodreads.com/book/show/5179847-almohada-para-diez,Julieta García González
https://www.goodreads.com/book/show/40962855-el-ed-n-oscuro,Julieta García González
https://www.goodreads.com/book/show/18405683-pasajeros-con-destino,Julieta García González
https://www.goodreads.com/book/show/27848595-el-pie-que-no-quer-a-ba-arse,Julieta García González
https://www.goodreads.com/book/show/34871949-cuando-escuches-el-trueno,Julieta García González
https://www.goodreads.com/book/show/59416936-no-te-dejaremos-ir-ellas-narran-el-centro-hist-rico,Julieta García González
https://www.goodreads.com/book/show/62603753-los-pelos-en-la-mano,Julieta García González
https://www.goodreads.com/book/show/56227701-a-golpe-de-linterna---exploradoras-tomo-iii,Julieta García González
https://www.goodreads.com/book/show/58528437-m-xico-esdr-julo-y-volc-nico,Julieta García González
https://www.goodreads.com/book/show/55462778-las-malas-costumbres,Julieta García González
https://www.goodreads.com/book/show/54479456-en-qu-cabeza-cabe,Julieta García González
https://www.goodreads.com/book/show/25360960-barro-somos,Adriana García Roel
https://www.goodreads.com/book/show/22900600-ellos-saben-si-soy-o-no-soy,Elpidia García
https://www.goodreads.com/book/show/43224297-el-hombre-que-mat-a-dedos-fr-os,Elpidia García
https://www.goodreads.com/book/show/41830607-desierto-en-escarlata,Elpidia García
https://www.goodreads.com/book/show/40714229-polvareda,Elpidia García
https://www.goodreads.com/book/show/57832237-mexicanas-trece-narrativas-contempor-neas,Esther M. García
https://www.goodreads.com/book/show/36228119-mam-es-un-animal-negro-que-va-de-largo-por-las-alcobas-blancas,Esther M. García
https://www.goodreads.com/book/show/49005962-la-destrucci-n-del-padre,Esther M. García
https://www.goodreads.com/book/show/23365787-bit-cora-de-mujeres-extra-as,Esther M. García
https://www.goodreads.com/book/show/25399407-los-reyes-subterr-neos,Esther M. García
https://www.goodreads.com/book/show/56931469-arco-de-histeria-el-libro-negro,Esther M. García
https://www.goodreads.com/book/show/54592650-confesiones-de-una-booktuber,Esther M. García
https://www.goodreads.com/book/show/48539805-ludovico-el-volador,Esther M. García
https://www.goodreads.com/book/show/13447895-mi-pa-s-es-un-zombi,Esther M. García
https://www.goodreads.com/book/show/33001179-sicarii,Esther M. García
https://www.goodreads.com/book/show/52785880-dead-woman-s-city,Esther M. García
https://www.goodreads.com/book/show/25884529-las-tijeras-de-tropos,Esther M. García
https://www.goodreads.com/book/show/36233825-parkour-pop-tico,Esther M. García
https://www.goodreads.com/book/show/23719843-la-piel-del-animal-acorralado,Esther M. García
https://www.goodreads.com/book/show/25134841-la-doncella-negra,Esther M. García
https://www.goodreads.com/book/show/36669414-antolog-a-de-letras-dramaturgia-guion-cinematogr-fico-y-lenguas-ind-ge,Esther M. García
https://www.goodreads.com/book/show/61655815-el-tejido-de-la-mujer-ara-a-maternidades-disidentes,Esther M. García
https://www.goodreads.com/book/show/26057974-conjunto-vac-o,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/42929838-tsunami,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/15714631-mudanza,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/48588194-la-compa-a,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/48496782-otro-d-a,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/53455755-ahora-lo-sientes,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/57806986-en-una-orilla-brumosa,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/61323504-conjunto-vac-o,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/27106110-22-voces,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/56222434-las-palabras-y-las-im-genes,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/45184093-pu-ado-4,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/34996248-22-voces-vols-1-y-2,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/51842944-palabras-migrantes-migrant-words,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/28150862-palabras-mayores,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/60294109-visible,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/123173742-rosario-castellanos,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/40216155-muestra-del-nuevo-relato-mexicano,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/41962466-traspasos,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/72402533-mudanza,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/53758200-el-cuento-del-gordo-carpintero,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/23654389-cuerpo-texto-cuerpo,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/30266866-jorge-mendez-blake,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/54437492-roma-13-24,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/56390634-ecos-de-un-lugar,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/104972578-empty-set,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/53202261-cuadernos-de-autor,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/57040819-el-vac-o-amplificado,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/72402531-mudanza,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/101817234-los-hablantes-the-speakers,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/25494510-antolog-a-de-letras-dramaturgia-gui-n-cinematogr-fico-y-lenguas-ind-ge,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/56527809-hr,Verónica Gerber Bicecci
https://www.goodreads.com/book/show/40564233-migraciones,Gloria Gervitz
https://www.goodreads.com/book/show/1381847.Migrations_Migraciones,Gloria Gervitz
https://www.goodreads.com/book/show/58834588-migrations,Gloria Gervitz
https://www.goodreads.com/book/show/34599178-treno,Gloria Gervitz
https://www.goodreads.com/book/show/61895541-migrationer-1976-2022,Gloria Gervitz
https://www.goodreads.com/book/show/1749380.Fragmento_de_ventana,Gloria Gervitz
https://www.goodreads.com/book/show/56222451-blues,Gloria Gervitz
https://www.goodreads.com/book/show/89412559-pythia,Gloria Gervitz
https://www.goodreads.com/book/show/58648164-una-habitaci-n-propia,Margo Glantz
https://www.goodreads.com/book/show/16074087-historia-del-ojo,Margo Glantz
https://www.goodreads.com/book/show/77779290-herland,Margo Glantz
https://www.goodreads.com/book/show/4700328-hacia-un-teatro-pobre,Margo Glantz
https://www.goodreads.com/book/show/42929838-tsunami,Margo Glantz
https://www.goodreads.com/book/show/26255479-lo-imposible,Margo Glantz
https://www.goodreads.com/book/show/966057.El_rastro,Margo Glantz
https://www.goodreads.com/book/show/34416681-the-magician-of-vienna,Margo Glantz
https://www.goodreads.com/book/show/51013475-las-genealog-as,Margo Glantz
https://www.goodreads.com/book/show/38786.Juan_Rulfo_s_Mexico,Margo Glantz
https://www.goodreads.com/book/show/40211425-y-por-mirarlo-todo-nada-ve-a,Margo Glantz
https://www.goodreads.com/book/show/25728749-yo-tambi-n-me-acuerdo,Margo Glantz
https://www.goodreads.com/book/show/966054.Apariciones,Margo Glantz
https://www.goodreads.com/book/show/997447.Historia_de_una_mujer_que_camin_por_la_vida_con_zapatos_de_dise_ador,Margo Glantz
https://www.goodreads.com/book/show/23783915-simple-perversi-n-oral,Margo Glantz
https://www.goodreads.com/book/show/675170.La_Malinche_sus_padres_y_sus_hijos,Margo Glantz
https://www.goodreads.com/book/show/17264606-coronada-de-moscas,Margo Glantz
https://www.goodreads.com/book/show/15989170-sa-a,Margo Glantz
https://www.goodreads.com/book/show/20086645-the-magic-lantern,Margo Glantz
https://www.goodreads.com/book/show/58099552-doscientas-ballenas-azules-y-cuatro-caballos,Margo Glantz
https://www.goodreads.com/book/show/52462889-el-texto-encuentra-un-cuerpo,Margo Glantz
https://www.goodreads.com/book/show/32870608-la-cabellera-andante,Margo Glantz
https://www.goodreads.com/book/show/26028052-la-historia-seg-n-pao-cheng,Margo Glantz
https://www.goodreads.com/book/show/32469079-por-breve-herida,Margo Glantz
https://www.goodreads.com/book/show/12209571-excesos-del-cuerpo,Margo Glantz
https://www.goodreads.com/book/show/22598501-c-mo-se-ordena-una-biblioteca,Margo Glantz
https://www.goodreads.com/book/show/10445167-la-polca-de-los-osos,Margo Glantz
https://www.goodreads.com/book/show/41441937-carne-de-mi-carne,Margo Glantz
https://www.goodreads.com/book/show/56350381-diario-de-la-pandemia,Margo Glantz
https://www.goodreads.com/book/show/53271571-vampiros-i,Margo Glantz
https://www.goodreads.com/book/show/1778696.Zona_de_derrumbe,Margo Glantz
https://www.goodreads.com/book/show/7154599-after-henry-james,Margo Glantz
https://www.goodreads.com/book/show/36647992-relatos-enfermos,Margo Glantz
https://www.goodreads.com/book/show/56376826-la-guerra-de-los-hermanos,Margo Glantz
https://www.goodreads.com/book/show/58311194-bogot-contada-7,Margo Glantz
https://www.goodreads.com/book/show/42112702-s-lo-cuento-x,Margo Glantz
https://www.goodreads.com/book/show/53141781-cort-s-y-malinche,Margo Glantz
https://www.goodreads.com/book/show/17285519-obra-selecta-i,Margo Glantz
https://www.goodreads.com/book/show/15657101-obra-selecta-ii,Margo Glantz
https://www.goodreads.com/book/show/53104847-para-leer-de-boleto-en-el-metro-10,Margo Glantz
https://www.goodreads.com/book/show/17229660-seven-fair-tales-contemporary-mexican-fiction,Margo Glantz
https://www.goodreads.com/book/show/26177842-figuras-del-exilio,Margo Glantz
https://www.goodreads.com/book/show/31554456-borrones-y-borradores,Margo Glantz
https://www.goodreads.com/book/show/4703551-sor-juana-in-s-de-la-cruz-hagiograf-a-o-autobiograf-a,Margo Glantz
https://www.goodreads.com/book/show/44403007-ensayos-literarios-una-antolog-a,Margo Glantz
https://www.goodreads.com/book/show/25697892-s-ndrome-de-naufragios,Margo Glantz
https://www.goodreads.com/book/show/13688466-jos-gorostiza-y-juan-rulfo,Margo Glantz
https://www.goodreads.com/book/show/36228214-la-cr-tica-literaria-hoy,Margo Glantz
https://www.goodreads.com/book/show/2828159-obras-reunidas-i,Margo Glantz
https://www.goodreads.com/book/show/57132715-cuerpo-contra-cuerpo,Margo Glantz
https://www.goodreads.com/book/show/15232965-un-folletin-realizado,Margo Glantz
https://www.goodreads.com/book/show/60730558-qu-tierra-es-sta-juan-rulfo-un-homenaje,Margo Glantz
https://www.goodreads.com/book/show/44599576-la-lengua-en-la-mano,Margo Glantz
https://www.goodreads.com/book/show/33975963-obras-reunidas-ii-narrativa,Margo Glantz
https://www.goodreads.com/book/show/4387894-sor-juana-in-s-de-la-cruz,Margo Glantz
https://www.goodreads.com/book/show/60796135-historias-de-mujeres---libro-al-viento,Margo Glantz
https://www.goodreads.com/book/show/4927922-pablo-ortiz-monasterio,Margo Glantz
https://www.goodreads.com/book/show/60604974-animal-de-dos-semblantes,Margo Glantz
https://www.goodreads.com/book/show/29423306-margo-glantz-premio-fil-de-literatura-en-lenguas-romances-2010,Margo Glantz
https://www.goodreads.com/book/show/15634633-sor-juana-y-sus-contempor-neos,Margo Glantz
https://www.goodreads.com/book/show/22852886-sor-juana,Margo Glantz
https://www.goodreads.com/book/show/16782439-magic-lantern,Margo Glantz
https://www.goodreads.com/book/show/102465120-la-vita-una-ferita-assurda,Margo Glantz
https://www.goodreads.com/book/show/16622725-musee-du-louvre,Margo Glantz
https://www.goodreads.com/book/show/107969222-a-prop-sito-del-quijote,Margo Glantz
https://www.goodreads.com/book/show/85935712-la-nudit-come-naufragio-bozzetti-e-prove-di-scrittura,Margo Glantz
https://www.goodreads.com/book/show/60634088-reacomodos-textuales,Margo Glantz
https://www.goodreads.com/book/show/41734789-erosiones,Margo Glantz
https://www.goodreads.com/book/show/1215617.El_D_a_De_Tu_Boda,Margo Glantz
https://www.goodreads.com/book/show/42299001-esguince-de-cintura,Margo Glantz
https://www.goodreads.com/book/show/2828158-la-desnudez-como-naufragio,Margo Glantz
https://www.goodreads.com/book/show/14650924-obras-reunidas-iii,Margo Glantz
https://www.goodreads.com/book/show/114357885-repeticiones,Margo Glantz
https://www.goodreads.com/book/show/15231044-viajes-en-mexico,Margo Glantz
https://www.goodreads.com/book/show/22535263-del-fistol-a-la-linterna,Margo Glantz
https://www.goodreads.com/book/show/15231046-viajes-en-mexico,Margo Glantz
https://www.goodreads.com/book/show/114353256-de-la-amorosa-inclinaci-n-a-enredarse-en-cabellos,Margo Glantz
https://www.goodreads.com/book/show/15635180-guerra-de-los-hermanos,Margo Glantz
https://www.goodreads.com/book/show/41726828-no-pronunciar-s,Margo Glantz
https://www.goodreads.com/book/show/92295765-intervencion-y-pretexto,Margo Glantz
https://www.goodreads.com/book/show/33313928-obras-reunidas-iv-ensayos-sobre-literatura-mexicana-del-siglo-xx,Margo Glantz
https://www.goodreads.com/book/show/48930236-pu-ado-6-b,Margo Glantz
https://www.goodreads.com/book/show/59808889-la-dimensi-n-en-el-tiempo,Margo Glantz
https://www.goodreads.com/book/show/59955166-vampiros-dr-cula-y-otros-relatos-sangrientos,Margo Glantz
https://www.goodreads.com/book/show/60036774-la-biblioteca-en-llamas-entre-la-lectura-y-la-escritura-nsula-n-894,Margo Glantz
https://www.goodreads.com/book/show/60818635-los-hados-de-febrero,Margo Glantz
https://www.goodreads.com/book/show/60818651-las-novelas-ejemplares,Margo Glantz
https://www.goodreads.com/book/show/14651636-doscientos-a-os-de-narrativa-mexicana,Margo Glantz
https://www.goodreads.com/book/show/3487472-el-ni-o-precolombino,Margo Glantz
https://www.goodreads.com/book/show/36789655-dejar-huella-perros-de-papel-de-la-memoria-de-la-imaginaci-n,Anamari Gomís
https://www.goodreads.com/book/show/32305796-la-vida-por-un-imperio,Anamari Gomís
https://www.goodreads.com/book/show/34750797-cuentos-mexicanos,Anamari Gomís
https://www.goodreads.com/book/show/48509982-como-acercarse-a-la-literatura-how-to-approach-literature,Anamari Gomís
https://www.goodreads.com/book/show/233528.La_Portada_del_Sargento_Pimienta,Anamari Gomís
https://www.goodreads.com/book/show/21531177-ya-sabes-mi-paradero,Anamari Gomís
https://www.goodreads.com/book/show/60913867-material-de-lectura-no-135,Anamari Gomís
https://www.goodreads.com/book/show/58124462-como-acercarse-a-la-literatura-how-to-get-close-to-literature,Anamari Gomís
https://www.goodreads.com/book/show/107972991-de-donde-viene-el-tiempo,Anamari Gomís
https://www.goodreads.com/book/show/108921137-literatura-univ-2-red-joven-sb-1e-ma,Anamari Gomís
https://www.goodreads.com/book/show/115386244-sellado-con-un-beso-sealed-with-a-kiss,Anamari Gomís
https://www.goodreads.com/book/show/34750795-cuentos-mexicanos,Anamari Gomís
https://www.goodreads.com/book/show/13260227-the-distance-between-us,Reyna Grande
https://www.goodreads.com/book/show/233880.Across_a_Hundred_Mountains,Reyna Grande
https://www.goodreads.com/book/show/38470266-the-displaced,Reyna Grande
https://www.goodreads.com/book/show/37906065-a-dream-called-home,Reyna Grande
https://www.goodreads.com/book/show/58438579-a-ballad-of-love-and-glory,Reyna Grande
https://www.goodreads.com/book/show/33413863-radical-hope,Reyna Grande
https://www.goodreads.com/book/show/28954073-the-distance-between-us,Reyna Grande
https://www.goodreads.com/book/show/6753117-dancing-with-butterflies,Reyna Grande
https://www.goodreads.com/book/show/57432029-somewhere-we-are-human,Reyna Grande
https://www.goodreads.com/book/show/58969004-nepantla-familias,Reyna Grande
https://www.goodreads.com/book/show/18975605-atria-espa-ol-presenta,Reyna Grande
https://www.goodreads.com/book/show/17278201-the-lives-of-others,Reyna Grande
https://www.goodreads.com/book/show/75356732-a-ballad-of-love-and-glory-corrido-de-amor-y-gloria,Reyna Grande
https://www.goodreads.com/book/show/61418419-spare-parts-young-readers-edition,Reyna Grande
https://www.goodreads.com/book/show/62704334-distance-between-us-the,Reyna Grande
https://www.goodreads.com/book/show/34659008-vamos-al-circo-ficci-n-hispanoamericana,Dina Grijalva
https://www.goodreads.com/book/show/43700500-eros-y-afrodita-en-la-minificci-n,Dina Grijalva
https://www.goodreads.com/book/show/55742229-historias-m-nimas,Dina Grijalva
https://www.goodreads.com/book/show/17333120-goza-la-gula,Dina Grijalva
https://www.goodreads.com/book/show/39902270-m-nimos-deleites,Dina Grijalva
https://www.goodreads.com/book/show/43720009-revista-plesiosaurio-7-vol-2,Dina Grijalva
https://www.goodreads.com/book/show/66431823-iberoam-rica-lee-microficciones,Dina Grijalva
https://www.goodreads.com/book/show/25619809-eldorado,Dina Grijalva
https://www.goodreads.com/book/show/123669491-ciudades-colecci-n-digital-de-microficci-n-iberoamericana-n-5,Dina Grijalva
https://www.goodreads.com/book/show/5974589-c-atl,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/60875730-el-origen-de-todos-los-males,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/9885112-balam,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/19012228-moctezuma-xocoyotzin,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/7800781-tezoz-moc,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/41045892-enigmas-de-los-dioses-del-m-xico-antiguo,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/51976313-la-conquista-de-m-xico-tenochtitlan,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/45363088-tezoz-moc,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/36384121-adelita,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/48732794-nezahualc-yotl-el-despertar-del-coyote,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/30047949-piso-931,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/59810018-tlatoque,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/61395298-el-origen-de-todos-los-males,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/63327099-todos-los-caminos-llevan-a-tenochtitl-n,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/60724428-cuitl-huac-entre-la-viruela-y-la-p-lvora-cuitlahuac,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/62104179-balam-la-senda-del-jaguar-balam,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/61194014-moctezuma-xocoyotzin-entre-la-espada-y-la-cruz,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/61194015-moctezuma-xocoyotzin-entre-la-espada-y-la-cruz-moctezuma-xocoyotzin,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/61853649-cuauht-moc,Sofía Guadarrama Collado
https://www.goodreads.com/book/show/63047077-cuauhtli-la-revelaci-n-del-aguila,Sofía Guadarrama Collado
