nombre,id,url
Victoria Garrón Orozco,,
Mirta González Suárez,7795221,https://www.goodreads.com/author/list/7795221?page=1&per_page=100
Virginia Grutter,5381171,https://www.goodreads.com/author/list/5381171?page=1&per_page=100
Ana Istarú,5142714,https://www.goodreads.com/author/list/5142714?page=1&per_page=100
Tatiana Lobo,337586,https://www.goodreads.com/author/list/337586?page=1&per_page=100
Alicia Miranda Hevia,3475569,https://www.goodreads.com/author/list/3475569?page=1&per_page=100
Catalina Murillo Valverde,,
Carmen Naranjo,664685,https://www.goodreads.com/author/list/664685?page=1&per_page=100
Eunice Odio,1089838,https://www.goodreads.com/author/list/1089838?page=1&per_page=100
María Pérez-Yglesias,15218357,https://www.goodreads.com/author/list/15218357?page=1&per_page=100
Roxana Pinto,6402096,https://www.goodreads.com/author/list/6402096?page=1&per_page=100
Lara Ríos,5551352,https://www.goodreads.com/author/list/5551352?page=1&per_page=100
Anacristina Rossi,815945,https://www.goodreads.com/author/list/815945?page=1&per_page=100
Arabella Salaverry,2048010,https://www.goodreads.com/author/list/2048010?page=1&per_page=100
Sara Schyfter,1431876,https://www.goodreads.com/author/list/1431876?page=1&per_page=100
Evelyn Ugalde,5146787,https://www.goodreads.com/author/list/5146787?page=1&per_page=100
Carmen Lyra,247149,https://www.goodreads.com/author/list/247149?page=1&per_page=100
Shirley Campbell Barr,6517334,https://www.goodreads.com/author/list/6517334?page=1&per_page=100
María Mayela Padilla Monge,26121196,https://www.goodreads.com/author/list/26121196?page=1&per_page=100
Julieta Pinto,1092173,https://www.goodreads.com/author/list/1092173?page=1&per_page=100
Magaly Alabau,6515472,https://www.goodreads.com/author/list/6515472?page=1&per_page=100
Odette Alonso,734853,https://www.goodreads.com/author/list/734853?page=1&per_page=100
Carmela Abad Mendieta,,
Dida Aguirre García,,
Esther Allison,7257998,https://www.goodreads.com/author/list/7257998?page=1&per_page=100
Mariana de Althaus,14710107,https://www.goodreads.com/author/list/14710107?page=1&per_page=100
María Jesús Alvarado Rivera,116831,https://www.goodreads.com/author/list/116831?page=1&per_page=100
Ch'aska Anka Ninawaman,20914230,https://www.goodreads.com/author/list/20914230?page=1&per_page=100
Marie Arana,47320,https://www.goodreads.com/author/list/47320?page=1&per_page=100
Rosa Arciniega,19001184,https://www.goodreads.com/author/list/19001184?page=1&per_page=100
Violeta Ardiles,,
Carolina Arrisueño Málaga,,
Magda Botteri Lequemaqué,,
Dora Alonso,698754,https://www.goodreads.com/author/list/698754?page=1&per_page=100
Nancy Alonso,753642,https://www.goodreads.com/author/list/753642?page=1&per_page=100
Caridad Atencio,28718730,https://www.goodreads.com/author/list/28718730?page=1&per_page=100
Aida Bahr,778817,https://www.goodreads.com/author/list/778817?page=1&per_page=100
Ruth Behar,250608,https://www.goodreads.com/author/list/250608?page=1&per_page=100
Marilyn Bobes,1017839,https://www.goodreads.com/author/list/1017839?page=1&per_page=100
Rosa Ileana Boudet,1294750,https://www.goodreads.com/author/list/1294750?page=1&per_page=100
Julieta Campos,467336,https://www.goodreads.com/author/list/467336?page=1&per_page=100
Yanitzia Canetti,61104,https://www.goodreads.com/author/list/61104?page=1&per_page=100
Teresa Casuso Morín,,
Alba de Céspedes y Bertini,,
Daína Chaviano,5556659,https://www.goodreads.com/author/list/5556659?page=1&per_page=100
María Elena Cruz Varela,371576,https://www.goodreads.com/author/list/371576?page=1&per_page=100
Belkis Cuza Malé,1108149,https://www.goodreads.com/author/list/1108149?page=1&per_page=100
Iris Dávila,6377385,https://www.goodreads.com/author/list/6377385?page=1&per_page=100
Sonia Díaz Corrales,6377126,https://www.goodreads.com/author/list/6377126?page=1&per_page=100
Esther Díaz Llanillo,18076192,https://www.goodreads.com/author/list/18076192?page=1&per_page=100
Laidi Fernández de Juan,7819912,https://www.goodreads.com/author/list/7819912?page=1&per_page=100
Mylene Fernández Pintado,459564,https://www.goodreads.com/author/list/459564?page=1&per_page=100
Olga Fernández,18601667,https://www.goodreads.com/author/list/18601667?page=1&per_page=100
Carolina Garcia-Aguilera,97424,https://www.goodreads.com/author/list/97424?page=1&per_page=100
Fina García Marruz,639892,https://www.goodreads.com/author/list/639892?page=1&per_page=100
Gabriela Guerra Rey,17279364,https://www.goodreads.com/author/list/17279364?page=1&per_page=100
Wendy Guerra,1082843,https://www.goodreads.com/author/list/1082843?page=1&per_page=100
María Elena Llana,14120941,https://www.goodreads.com/author/list/14120941?page=1&per_page=100
Dulce María Loynaz,1078471,https://www.goodreads.com/author/list/1078471?page=1&per_page=100
Jamila Medina Ríos,7221832,https://www.goodreads.com/author/list/7221832?page=1&per_page=100
Sarah Méndez Capote,,
Renée Méndez-Capote,956677,https://www.goodreads.com/author/list/956677?page=1&per_page=100
Nancy Morejón,98812,https://www.goodreads.com/author/list/98812?page=1&per_page=100
Serafina Núñez,5548507,https://www.goodreads.com/author/list/5548507?page=1&per_page=100
Achy Obejas,115698,https://www.goodreads.com/author/list/115698?page=1&per_page=100
Carilda Oliver Labra,923833,https://www.goodreads.com/author/list/923833?page=1&per_page=100
Isabel Margarita Ordetx,,
Gina Picart,6270898,https://www.goodreads.com/author/list/6270898?page=1&per_page=100
Graziella Pogolotti,4026171,https://www.goodreads.com/author/list/4026171?page=1&per_page=100
Ena Lucía Portela,382742,https://www.goodreads.com/author/list/382742?page=1&per_page=100
Sonia Rivera-Valdés,500574,https://www.goodreads.com/author/list/500574?page=1&per_page=100
Ofelia Rodríguez Acosta,6202706,https://www.goodreads.com/author/list/6202706?page=1&per_page=100
Nieves Rodríguez Gómez,5820503,https://www.goodreads.com/author/list/5820503?page=1&per_page=100
Coralia Rodríguez,,
Marta Rojas,1111652,https://www.goodreads.com/author/list/1111652?page=1&per_page=100
Emma Romeu,123687,https://www.goodreads.com/author/list/123687?page=1&per_page=100
Mariblanca Sabas Alomá,27943803,https://www.goodreads.com/author/list/27943803?page=1&per_page=100
Lesbia Soravilla,,
Karla Suárez,5587040,https://www.goodreads.com/author/list/5587040?page=1&per_page=100
Évora Tamayo,16330157,https://www.goodreads.com/author/list/16330157?page=1&per_page=100
Mariana Lidia Torres Pérez,7738946,https://www.goodreads.com/author/list/7738946?page=1&per_page=100
Zoé Valdés,333676,https://www.goodreads.com/author/list/333676?page=1&per_page=100
Anna Lidia Vega Serova,747081,https://www.goodreads.com/author/list/747081?page=1&per_page=100
Maité Vera,16958961,https://www.goodreads.com/author/list/16958961?page=1&per_page=100
Mirta Yáñez,689525,https://www.goodreads.com/author/list/689525?page=1&per_page=100
Ada Zayas-Bazán,,
Carmina Benguría,,
Jane Durán,14739584,https://www.goodreads.com/author/list/14739584?page=1&per_page=100
Ángela de Mela,22318744,https://www.goodreads.com/author/list/22318744?page=1&per_page=100
Daura Olema,22035847,https://www.goodreads.com/author/list/22035847?page=1&per_page=100
Mireya Robles,3038068,https://www.goodreads.com/author/list/3038068?page=1&per_page=100
Nivaria Tejera,1227046,https://www.goodreads.com/author/list/1227046?page=1&per_page=100
Dora Varona,277060,https://www.goodreads.com/author/list/277060?page=1&per_page=100
Claudia Hernández,978465,https://www.goodreads.com/author/list/978465?page=1&per_page=100
Irma Lanzas,28619844,https://www.goodreads.com/author/list/28619844?page=1&per_page=100
Nora Méndez,17086511,https://www.goodreads.com/author/list/17086511?page=1&per_page=100
Rhina Toruño,195900,https://www.goodreads.com/author/list/195900?page=1&per_page=100
Angelina Acuña,1535234,https://www.goodreads.com/author/list/1535234?page=1&per_page=100
Romelia Alarcón Folgar,18056772,https://www.goodreads.com/author/list/18056772?page=1&per_page=100
Teresa Bolaños de Zarco,,
Margarita Carrera,1647657,https://www.goodreads.com/author/list/1647657?page=1&per_page=100
Samara de Córdova,6269550,https://www.goodreads.com/author/list/6269550?page=1&per_page=100
Carolina Escobar Sarti,3055265,https://www.goodreads.com/author/list/3055265?page=1&per_page=100
Alaíde Foppa,15736929,https://www.goodreads.com/author/list/15736929?page=1&per_page=100
Elisa Hall de Asturias,,
Alcina Lubitch Domecq,54993,https://www.goodreads.com/author/list/54993?page=1&per_page=100
María del Rosario Molina,21503799,https://www.goodreads.com/author/list/21503799?page=1&per_page=100
Carmen Matute,1449998,https://www.goodreads.com/author/list/1449998?page=1&per_page=100
Luz Méndez de la Vega,4200549,https://www.goodreads.com/author/list/4200549?page=1&per_page=100
Dina Posada,3238060,https://www.goodreads.com/author/list/3238060?page=1&per_page=100
Ana María Rodas,9829333,https://www.goodreads.com/author/list/9829333?page=1&per_page=100
Circe Rodríguez,7362310,https://www.goodreads.com/author/list/7362310?page=1&per_page=100
Isabel de los Ángeles Ruano,8158722,https://www.goodreads.com/author/list/8158722?page=1&per_page=100
Vania Vargas,8333655,https://www.goodreads.com/author/list/8333655?page=1&per_page=100
Carol Zardetto,4192399,https://www.goodreads.com/author/list/4192399?page=1&per_page=100
Mahadai Das,818507,https://www.goodreads.com/author/list/818507?page=1&per_page=100
Sharon Maas,456016,https://www.goodreads.com/author/list/456016?page=1&per_page=100
Daniela Alcívar Bellolio,16245541,https://www.goodreads.com/author/list/16245541?page=1&per_page=100
Gabriela Alemán,2481732,https://www.goodreads.com/author/list/2481732?page=1&per_page=100
Rosa Amelia Alvarado,3046315,https://www.goodreads.com/author/list/3046315?page=1&per_page=100
María Fernanda Ampuero,16245596,https://www.goodreads.com/author/list/16245596?page=1&per_page=100
Sandra Araya,16015222,https://www.goodreads.com/author/list/16015222?page=1&per_page=100
Rosalía Arteaga,6402522,https://www.goodreads.com/author/list/6402522?page=1&per_page=100
María Auxiliadora Balladares,16245509,https://www.goodreads.com/author/list/16245509?page=1&per_page=100
Verónica Bonilla,25747788,https://www.goodreads.com/author/list/25747788?page=1&per_page=100
Luz Elisa Borja,,
Leonor Bravo Velásquez,16438851,https://www.goodreads.com/author/list/16438851?page=1&per_page=100
María Paulina Briones,19158365,https://www.goodreads.com/author/list/19158365?page=1&per_page=100
Aminta Buenaño,18197395,https://www.goodreads.com/author/list/18197395?page=1&per_page=100
Zoila María Castro,58741,https://www.goodreads.com/author/list/58741?page=1&per_page=100
Luz Argentina Chiriboga,1071074,https://www.goodreads.com/author/list/1071074?page=1&per_page=100
Maritza Cino,5598698,https://www.goodreads.com/author/list/5598698?page=1&per_page=100
Viviana Cordero,5308638,https://www.goodreads.com/author/list/5308638?page=1&per_page=100
Andrea Crespo,22088475,https://www.goodreads.com/author/list/22088475?page=1&per_page=100
Teresa Crespo,20835907,https://www.goodreads.com/author/list/20835907?page=1&per_page=100
Jacqueline Costales,,
Josefina Egas Montalvo,,
Ileana Espinel,19080004,https://www.goodreads.com/author/list/19080004?page=1&per_page=100
Aurora Estrada y Ayala,19304450,https://www.goodreads.com/author/list/19304450?page=1&per_page=100
Angélica Flores Zambrano,,
Karina Gálvez,18846153,https://www.goodreads.com/author/list/18846153?page=1&per_page=100
Yanna Hadatty,16822255,https://www.goodreads.com/author/list/16822255?page=1&per_page=100
María Fernanda Heredia,645525,https://www.goodreads.com/author/list/645525?page=1&per_page=100
Gilda Holst,876572,https://www.goodreads.com/author/list/876572?page=1&per_page=100
Edna Iturralde,40576,https://www.goodreads.com/author/list/40576?page=1&per_page=100
Piedad Larrea Borja,22149842,https://www.goodreads.com/author/list/22149842?page=1&per_page=100
Margarita Laso,1645301,https://www.goodreads.com/author/list/1645301?page=1&per_page=100
Fanny León Cordero,16123547,https://www.goodreads.com/author/list/16123547?page=1&per_page=100
Leticia Loor,,
Violeta Luna,4947999,https://www.goodreads.com/author/list/4947999?page=1&per_page=100
Lucrecia Maldonado,2515000,https://www.goodreads.com/author/list/2515000?page=1&per_page=100
Sonia Manzano,344571,https://www.goodreads.com/author/list/344571?page=1&per_page=100
Nela Martínez,18183279,https://www.goodreads.com/author/list/18183279?page=1&per_page=100
Juana Neira,19556717,https://www.goodreads.com/author/list/19556717?page=1&per_page=100
Morayma Ofir Carvajal,,
Mónica Ojeda,15292679,https://www.goodreads.com/author/list/15292679?page=1&per_page=100
Gabriela Ponce,9872486,https://www.goodreads.com/author/list/9872486?page=1&per_page=100
Kristel Ralston,7491362,https://www.goodreads.com/author/list/7491362?page=1&per_page=100
Marcela Ribadeneira,9860578,https://www.goodreads.com/author/list/9860578?page=1&per_page=100
Solange Rodríguez,7081910,https://www.goodreads.com/author/list/7081910?page=1&per_page=100
Gabriela Ruiz Agila,17347777,https://www.goodreads.com/author/list/17347777?page=1&per_page=100
Lupe Rumazo,2021538,https://www.goodreads.com/author/list/2021538?page=1&per_page=100
Natasha Salguero,18175477,https://www.goodreads.com/author/list/18175477?page=1&per_page=100
María Clara Sharupi Jua,20817268,https://www.goodreads.com/author/list/20817268?page=1&per_page=100
Catalina Sojos,6402347,https://www.goodreads.com/author/list/6402347?page=1&per_page=100
Sara Vanegas Coveña,13998404,https://www.goodreads.com/author/list/13998404?page=1&per_page=100
Mónica Varea Maldonado,28240410,https://www.goodreads.com/author/list/28240410?page=1&per_page=100
Raquel Verdesoto,4554826,https://www.goodreads.com/author/list/4554826?page=1&per_page=100
Eugenia Viteri,2540277,https://www.goodreads.com/author/list/2540277?page=1&per_page=100
Alicia Yánez Cossío,189066,https://www.goodreads.com/author/list/189066?page=1&per_page=100
Carmen Acevedo Vega,58741,https://www.goodreads.com/author/list/58741?page=1&per_page=100
Dina Beltrán,5549028,https://www.goodreads.com/author/list/5549028?page=1&per_page=100
Ana Cecilia Blum,13998403,https://www.goodreads.com/author/list/13998403?page=1&per_page=100
Siomara España,17577373,https://www.goodreads.com/author/list/17577373?page=1&per_page=100
María Fernanda Espinosa,18797336,https://www.goodreads.com/author/list/18797336?page=1&per_page=100
Carmen Inés Perdomo,9824989,https://www.goodreads.com/author/list/9824989?page=1&per_page=100
Aleyda Quevedo,11257272,https://www.goodreads.com/author/list/11257272?page=1&per_page=100
Cristina Reyes,4321634,https://www.goodreads.com/author/list/4321634?page=1&per_page=100
Carmen Váscones,6402613,https://www.goodreads.com/author/list/6402613?page=1&per_page=100
Isabel Agatón Santander,27923190,https://www.goodreads.com/author/list/27923190?page=1&per_page=100
Alejandra Jaramillo Morales,1629445,https://www.goodreads.com/author/list/1629445?page=1&per_page=100
Carolina Andújar,3094787,https://www.goodreads.com/author/list/3094787?page=1&per_page=100
Albalucía Ángel,5588862,https://www.goodreads.com/author/list/5588862?page=1&per_page=100
Clara Mercedes Arango,16374795,https://www.goodreads.com/author/list/16374795?page=1&per_page=100
Helena Araújo,2124509,https://www.goodreads.com/author/list/2124509?page=1&per_page=100
Gabriela A. Arciniegas,20482448,https://www.goodreads.com/author/list/20482448?page=1&per_page=100
Patricia Ariza,14161726,https://www.goodreads.com/author/list/14161726?page=1&per_page=100
Emilia Ayarza de Herrera,,
Ángela Becerra,1253716,https://www.goodreads.com/author/list/1253716?page=1&per_page=100
Olga Behar,1500032,https://www.goodreads.com/author/list/1500032?page=1&per_page=100
Piedad Bonnett,1211307,https://www.goodreads.com/author/list/1211307?page=1&per_page=100
Margarita Borrero Blanco,4466518,https://www.goodreads.com/author/list/4466518?page=1&per_page=100
Fanny Buitrago,37105,https://www.goodreads.com/author/list/37105?page=1&per_page=100
Alexandra Cardona Restrepo,6376030,https://www.goodreads.com/author/list/6376030?page=1&per_page=100
María Mercedes Carranza,38181,https://www.goodreads.com/author/list/38181?page=1&per_page=100
Dora Castellanos,21777959,https://www.goodreads.com/author/list/21777959?page=1&per_page=100
Susana Castellanos De Zubiría,2894248,https://www.goodreads.com/author/list/2894248?page=1&per_page=100
María Castilla,4816701,https://www.goodreads.com/author/list/4816701?page=1&per_page=100
Leila Cobo,2802549,https://www.goodreads.com/author/list/2802549?page=1&per_page=100
Andrea Cote Botero,8122947,https://www.goodreads.com/author/list/8122947?page=1&per_page=100
Guiomar Cuesta,1824975,https://www.goodreads.com/author/list/1824975?page=1&per_page=100
Mariela del Nilo,18749808,https://www.goodreads.com/author/list/18749808?page=1&per_page=100
Melba Escobar,1087654,https://www.goodreads.com/author/list/1087654?page=1&per_page=100
Matilde Espinosa,2040413,https://www.goodreads.com/author/list/2040413?page=1&per_page=100
Lucía Estrada,3452830,https://www.goodreads.com/author/list/3452830?page=1&per_page=100
Luz Helena Cordero Villamizar ,22783032,https://www.goodreads.com/author/list/22783032?page=1&per_page=100
Silvia Galvis,1370177,https://www.goodreads.com/author/list/1370177?page=1&per_page=100
Margarita García Robayo,5066638,https://www.goodreads.com/author/list/5066638?page=1&per_page=100
Mary Grueso,19604695,https://www.goodreads.com/author/list/19604695?page=1&per_page=100
Paola Guevara,15080937,https://www.goodreads.com/author/list/15080937?page=1&per_page=100
Irene Vasco,30483,https://www.goodreads.com/author/list/30483?page=1&per_page=100
Ana María Jaramillo,5450066,https://www.goodreads.com/author/list/5450066?page=1&per_page=100
Patricia Lara Salive,5717365,https://www.goodreads.com/author/list/5717365?page=1&per_page=100
Isabel Lleras,7152054,https://www.goodreads.com/author/list/7152054?page=1&per_page=100
Orietta Lozano,2956101,https://www.goodreads.com/author/list/2956101?page=1&per_page=100
Luz Helena Cordero Villamizar,22783032,https://www.goodreads.com/author/list/22783032?page=1&per_page=100
Marta Cecilia Vélez Saldarriaga,3282442,https://www.goodreads.com/author/list/3282442?page=1&per_page=100
Teresa Martínez de Varela,22411037,https://www.goodreads.com/author/list/22411037?page=1&per_page=100
Olga Elena Mattei,21702980,https://www.goodreads.com/author/list/21702980?page=1&per_page=100
Lauren Mendinueta,1076889,https://www.goodreads.com/author/list/1076889?page=1&per_page=100
Marvel Moreno,1974702,https://www.goodreads.com/author/list/1974702?page=1&per_page=100
Helena Ospina de Fonseca,711801,https://www.goodreads.com/author/list/711801?page=1&per_page=100
Elisa Mújica,1086607,https://www.goodreads.com/author/list/1086607?page=1&per_page=100
Marta Lucía Orrantia,15902892,https://www.goodreads.com/author/list/15902892?page=1&per_page=100
Amparo Osorio,4548648,https://www.goodreads.com/author/list/4548648?page=1&per_page=100
Sofía Ospina de Navarro,4788769,https://www.goodreads.com/author/list/4788769?page=1&per_page=100
Gertrudis Peñuela,,
Judith Porto de González,10813679,https://www.goodreads.com/author/list/10813679?page=1&per_page=100
Pilar Quintana,1986976,https://www.goodreads.com/author/list/1986976?page=1&per_page=100
Elvira Alejandra Quintero,6517054,https://www.goodreads.com/author/list/6517054?page=1&per_page=100
Sofía Buchuck Gil,27779843,https://www.goodreads.com/author/list/27779843?page=1&per_page=100
Mercedes Cabello de Carbonera,1553496,https://www.goodreads.com/author/list/1553496?page=1&per_page=100
Aurora Cáceres Moreno,20589038,https://www.goodreads.com/author/list/20589038?page=1&per_page=100
Gloria Cáceres Vargas,20298753,https://www.goodreads.com/author/list/20298753?page=1&per_page=100
Nilda Callañaupa Álvarez,663621,https://www.goodreads.com/author/list/663621?page=1&per_page=100
Rocío Caravedo,1634104,https://www.goodreads.com/author/list/1634104?page=1&per_page=100
Cota Carvallo,2074380,https://www.goodreads.com/author/list/2074380?page=1&per_page=100
Esther Castañeda,24951087,https://www.goodreads.com/author/list/24951087?page=1&per_page=100
Rosa Cerna Guardia,17142533,https://www.goodreads.com/author/list/17142533?page=1&per_page=100
Micaela Chirif,6225434,https://www.goodreads.com/author/list/6225434?page=1&per_page=100
Magdalena Chocano,4016050,https://www.goodreads.com/author/list/4016050?page=1&per_page=100
Roxana Crisólogo Correa,21453556,https://www.goodreads.com/author/list/21453556?page=1&per_page=100
Rossella Di Paolo,3355656,https://www.goodreads.com/author/list/3355656?page=1&per_page=100
Rossana Díaz Costa,3416432,https://www.goodreads.com/author/list/3416432?page=1&per_page=100
Pilar Dughi,1043203,https://www.goodreads.com/author/list/1043203?page=1&per_page=100
Julia Ferrer,25055664,https://www.goodreads.com/author/list/25055664?page=1&per_page=100
Carolina Freyre,2199672,https://www.goodreads.com/author/list/2199672?page=1&per_page=100
Mercedes Gallagher,18543512,https://www.goodreads.com/author/list/18543512?page=1&per_page=100
Gloria Cáceres Vargas,20298753,https://www.goodreads.com/author/list/20298753?page=1&per_page=100
Victoria Guerrero Peirano,19674884,https://www.goodreads.com/author/list/19674884?page=1&per_page=100
Teresa María Llona,14168264,https://www.goodreads.com/author/list/14168264?page=1&per_page=100
Rosa Macedo,21103180,https://www.goodreads.com/author/list/21103180?page=1&per_page=100
Yolanda Reyes,679708,https://www.goodreads.com/author/list/679708?page=1&per_page=100
Beatriz Helena Robledo,4321945,https://www.goodreads.com/author/list/4321945?page=1&per_page=100
Flor Romero,1039954,https://www.goodreads.com/author/list/1039954?page=1&per_page=100
Amira de la Rosa,25847136,https://www.goodreads.com/author/list/25847136?page=1&per_page=100
Claudia Rueda,553579,https://www.goodreads.com/author/list/553579?page=1&per_page=100
María Paz Ruiz Gil,7449035,https://www.goodreads.com/author/list/7449035?page=1&per_page=100
Clemencia Sánchez,14848805,https://www.goodreads.com/author/list/14848805?page=1&per_page=100
Carolina Sanín,2768828,https://www.goodreads.com/author/list/2768828?page=1&per_page=100
Anabel Torres,2022897,https://www.goodreads.com/author/list/2022897?page=1&per_page=100
Fennys Tovar,16808092,https://www.goodreads.com/author/list/16808092?page=1&per_page=100
Consuelo Triviño Anzola,990344,https://www.goodreads.com/author/list/990344?page=1&per_page=100
María Helena Uribe de Estrada,2001501,https://www.goodreads.com/author/list/2001501?page=1&per_page=100
Beatriz Vanegas Athías,6637206,https://www.goodreads.com/author/list/6637206?page=1&per_page=100
Michelle Yazar,29399466,https://www.goodreads.com/author/list/29399466?page=1&per_page=100
Celmira Zuluaga Aparicio,20522906,https://www.goodreads.com/author/list/20522906?page=1&per_page=100
Meira Delmar,1967228,https://www.goodreads.com/author/list/1967228?page=1&per_page=100
Consuelo Hernández,21723018,https://www.goodreads.com/author/list/21723018?page=1&per_page=100
Lucía Javier,57285,https://www.goodreads.com/author/list/57285?page=1&per_page=100
Dolly Mejía,,
Carmiña Navia Velasco,1342849,https://www.goodreads.com/author/list/1342849?page=1&per_page=100
Lucrecia Panchano,,
Jhoana Patiño,,
Gloria Posada,9019885,https://www.goodreads.com/author/list/9019885?page=1&per_page=100
Maki Miró Quesada,5823723,https://www.goodreads.com/author/list/5823723?page=1&per_page=100
Adela Montesinos,,
Doris Moromisato,15403118,https://www.goodreads.com/author/list/15403118?page=1&per_page=100
Silvia Núñez del Arco,5254909,https://www.goodreads.com/author/list/5254909?page=1&per_page=100
Carmen Ollé,4843182,https://www.goodreads.com/author/list/4843182?page=1&per_page=100
Karina Pacheco,6227754,https://www.goodreads.com/author/list/6227754?page=1&per_page=100
Giovanna Pollarolo,1078649,https://www.goodreads.com/author/list/1078649?page=1&per_page=100
Elena Portocarrero,1713005,https://www.goodreads.com/author/list/1713005?page=1&per_page=100
Rosa del Carpio,19293443,https://www.goodreads.com/author/list/19293443?page=1&per_page=100
María Cristina Ribal,19138385,https://www.goodreads.com/author/list/19138385?page=1&per_page=100
Dalmacia Ruiz-Rosas Sahomod,,
Isabel Sabogal,29645894,https://www.goodreads.com/author/list/29645894?page=1&per_page=100
Mariella Sala,15553303,https://www.goodreads.com/author/list/15553303?page=1&per_page=100
Rocío Silva-Santisteban,6887387,https://www.goodreads.com/author/list/6887387?page=1&per_page=100
Patricia de Souza,1078634,https://www.goodreads.com/author/list/1078634?page=1&per_page=100
Claudia Ulloa,18917918,https://www.goodreads.com/author/list/18917918?page=1&per_page=100
Ana Varela Tafur,14970181,https://www.goodreads.com/author/list/14970181?page=1&per_page=100
Blanca Varela,236066,https://www.goodreads.com/author/list/236066?page=1&per_page=100
Manuela Villarán de Plasencia,,
Gabriela Wiener,4601950,https://www.goodreads.com/author/list/4601950?page=1&per_page=100
María Wiesse,21065499,https://www.goodreads.com/author/list/21065499?page=1&per_page=100
Violeta Barrientos,17697038,https://www.goodreads.com/author/list/17697038?page=1&per_page=100
Mónica Carrillo Zegarra,3184860,https://www.goodreads.com/author/list/3184860?page=1&per_page=100
Gladys Conde,22414706,https://www.goodreads.com/author/list/22414706?page=1&per_page=100
Tilsa Otta,4780039,https://www.goodreads.com/author/list/4780039?page=1&per_page=100
Blanca del Prado,5027857,https://www.goodreads.com/author/list/5027857?page=1&per_page=100
Delfina Acosta,21506442,https://www.goodreads.com/author/list/21506442?page=1&per_page=100
María Luisa Artecona de Thompson,,
Chiquita Barreto,7148384,https://www.goodreads.com/author/list/7148384?page=1&per_page=100
Mónica Bustos,4367273,https://www.goodreads.com/author/list/4367273?page=1&per_page=100
Gladys Carmagnola,6406582,https://www.goodreads.com/author/list/6406582?page=1&per_page=100
Renée Checa,29431966,https://www.goodreads.com/author/list/29431966?page=1&per_page=100
Mabel Coronel Cuenca,14637241,https://www.goodreads.com/author/list/14637241?page=1&per_page=100
Susy Delgado,1581565,https://www.goodreads.com/author/list/1581565?page=1&per_page=100
Lourdes Espínola,2974369,https://www.goodreads.com/author/list/2974369?page=1&per_page=100
Dora Gómez Bueno de Acuña,,
Marta Meyer de Landó,,
Faith Wilding,18270838,https://www.goodreads.com/author/list/18270838?page=1&per_page=100
Luisita Aguilera Patiño,16522151,https://www.goodreads.com/author/list/16522151?page=1&per_page=100
Elsie Alvarado de Ricord,4729177,https://www.goodreads.com/author/list/4729177?page=1&per_page=100
Martina Andrión,,
Giovanna Benedetti,18305375,https://www.goodreads.com/author/list/18305375?page=1&per_page=100
Rosa María Britton,1843180,https://www.goodreads.com/author/list/1843180?page=1&per_page=100
Danae Brugiati,17110568,https://www.goodreads.com/author/list/17110568?page=1&per_page=100
Berna Burell,,
Yolanda Camarano de Sucre,15101569,https://www.goodreads.com/author/list/15101569?page=1&per_page=100
Lucy Chau,5424610,https://www.goodreads.com/author/list/5424610?page=1&per_page=100
Hena González de Zachrisson,,
Lil María Herrera,21608421,https://www.goodreads.com/author/list/21608421?page=1&per_page=100
Isis Tejeira,,
Cheri Lewis,7788591,https://www.goodreads.com/author/list/7788591?page=1&per_page=100
Griselda López,19222766,https://www.goodreads.com/author/list/19222766?page=1&per_page=100
Lili Mendoza,5050961,https://www.goodreads.com/author/list/5050961?page=1&per_page=100
Annabel Miguelena,14846129,https://www.goodreads.com/author/list/14846129?page=1&per_page=100
Diana Morán Garay,516041,https://www.goodreads.com/author/list/516041?page=1&per_page=100
Raquel Muñoz de Franco,14072042,https://www.goodreads.com/author/list/14072042?page=1&per_page=100
Moravia Ochoa López,5491279,https://www.goodreads.com/author/list/5491279?page=1&per_page=100
Esther María Osses,,
Dora Pérez de Zárate,,
Hersilia Ramos de Argote,,
Matilde Real de González,,
Sofía Santim,4729176,https://www.goodreads.com/author/list/4729176?page=1&per_page=100
Acracia Sarasqueta,,
Stella Sierra,26724,https://www.goodreads.com/author/list/26724?page=1&per_page=100
Rosa María Tapia Cedeño,,
Tilsia Perigault,,
Consuelo Tomás,7034088,https://www.goodreads.com/author/list/7034088?page=1&per_page=100
Beatriz Valdés Escoffery,,
Claribel Alegría,247143,https://www.goodreads.com/author/list/247143?page=1&per_page=100
Gioconda Belli,34329,https://www.goodreads.com/author/list/34329?page=1&per_page=100
Yolanda Blanco,18108097,https://www.goodreads.com/author/list/18108097?page=1&per_page=100
Gloria Elena Espinoza de Tercero,28272066,https://www.goodreads.com/author/list/28272066?page=1&per_page=100
Gloria Guardia,688415,https://www.goodreads.com/author/list/688415?page=1&per_page=100
Isolda Hurtado,83127,https://www.goodreads.com/author/list/83127?page=1&per_page=100
Vidaluz Meneses,7022711,https://www.goodreads.com/author/list/7022711?page=1&per_page=100
Rosario Murillo,772753,https://www.goodreads.com/author/list/772753?page=1&per_page=100
Michelle Najlis,19850139,https://www.goodreads.com/author/list/19850139?page=1&per_page=100
Milagros Palma,1089172,https://www.goodreads.com/author/list/1089172?page=1&per_page=100
María del Carmen Pérez Cuadra,6151181,https://www.goodreads.com/author/list/6151181?page=1&per_page=100
Irma Prego,6861487,https://www.goodreads.com/author/list/6861487?page=1&per_page=100
